"Time","LESCO","MEPCO","FESCO","QESCO","PESCO","GEPCO","HESCO","SEPCO","IESCO","TESCO"
"2021-03-20 12:00:00",2285.1843060132,2223.34551686454,1578.30167350669,568.823405134035,1012.96834699826,1266.78367915578,503.112189851926,265.61796161609,1046.63078194234,103.013898275081
"2021-03-20 13:00:00",2257.03462650194,2160.8626942548,1559.6250052705,559.730259457841,981.025498135708,1218.60621485256,449.427706501801,294.983088831047,997.315694925125,100.934988582257
"2021-03-20 14:00:00",2304.69426982729,2202.56260982061,1625.5934127475,496.440071009657,1016.59182276111,1243.38017301151,455.376669643233,337.144533561339,1020.0224879438,103.639018483512
"2021-03-20 15:00:00",2431.48945711009,2205.08138112665,1685.61614090221,511.604658317558,1053.68614419648,1239.01545215805,595.6894506244,323.166210503269,1044.51926920317,100.105501745343
"2021-03-20 16:00:00",2519.80906179206,2239.70102449402,1663.26591235666,436.570375522957,1034.69961743367,1247.50147971912,562.967335898409,283.357428255735,1022.70423310013,95.1534734667075
"2021-03-20 17:00:00",2534.37580017841,2213.31206648428,1602.95887871725,422.082952497689,1140.40884838573,1238.78531865352,570.831284918452,261.812017440541,1040.55213719776,96.38748296353
"2021-03-20 18:00:00",2564.49787918171,2118.22514919227,1613.83517634709,458.242975105146,1148.78819069912,1232.32487443222,548.017847046832,288.841392224431,1120.71578682289,101.973515908082
"2021-03-20 19:00:00",2539.57468756887,2181.88750256525,1628.25479122792,551.411664392538,1166.87215149141,1224.66936519218,536.234351272538,334.459842119037,1147.59979924645,96.7994113609956
"2021-03-20 20:00:00",2439.23069505595,2154.13746044544,1582.07969343944,547.624316475905,1196.37624761337,1168.14156531659,547.544962875186,376.358107316614,1121.97046319212,101.973515908082
"2021-03-20 21:00:00",2365.31625711567,2090.25012775838,1570.52149891244,519.613271919181,1140.40884838573,1120.42403048344,557.736093781698,396.642090891767,1083.87568032489,101.973515908082
"2021-03-20 22:00:00",2261.92966442632,2002.56038761632,1509.08271429055,573.155455597475,952.395757291962,1047.78940508428,587.556589870271,328.424605397751,985.296747957716,105.100231649226
"2021-03-20 23:00:00",2145.26386667846,1916.40500003614,1464.02456913583,557.586361405506,1007.95142491852,978.653326296332,552.98999537963,308.331945826653,896.708571376609,99.691203173492
